ticker,date,days,impl_volatility,post
INDB,2022-11-09,182,0.291762,1
INDI,2022-11-09,30,0.6872115,1
INDI,2022-11-09,60,0.6475785000000001,1
INDI,2022-11-09,91,0.635569,1
INDI,2022-11-09,122,0.633126,1
INDI,2022-11-09,152,0.6395835000000001,1
INDI,2022-11-09,182,0.6414415,1
INDI,2022-11-09,273,0.636463,1
INDI,2022-11-09,365,0.629183,1
INDL,2022-11-09,30,0.474813,1
INDL,2022-11-09,60,0.42170799999999997,1
INDL,2022-11-09,91,0.4201705,1
INDL,2022-11-09,122,0.4359735,1
INDL,2022-11-09,152,0.4376715,1
INDS,2022-11-09,30,0.3019685,1
INDS,2022-11-09,60,0.27999300000000005,1
INDS,2022-11-09,91,0.27431700000000003,1
INDS,2022-11-09,122,0.2718325,1
INDS,2022-11-09,152,0.278027,1
INDT,2022-11-09,30,0.3575885,1
INDT,2022-11-09,60,0.3048155,1
INDT,2022-11-09,91,0.2750275,1
INDT,2022-11-09,122,0.2717575,1
INDT,2022-11-09,152,0.27698449999999997,1
INDT,2022-11-09,182,0.277876,1
INDY,2022-11-09,30,0.2580945,1
INDY,2022-11-09,60,0.3008185,1
INDY,2022-11-09,91,0.305911,1
INDY,2022-11-09,122,0.3004875,1
INDY,2022-11-09,152,0.3031075,1
INDY,2022-11-09,182,0.30759200000000003,1
INFA,2022-11-09,30,0.6818649999999999,1
INFA,2022-11-09,60,0.56255,1
INFA,2022-11-09,91,0.555782,1
INFA,2022-11-09,122,0.5748964999999999,1
INFA,2022-11-09,152,0.576126,1
INFL,2022-11-09,30,0.230681,1
INFL,2022-11-09,60,0.228414,1
INFL,2022-11-09,91,0.225642,1
INFL,2022-11-09,122,0.227452,1
INFL,2022-11-09,152,0.233572,1
INFL,2022-11-09,182,0.233451,1
INFN,2022-11-09,10,0.537711,1
INFN,2022-11-09,30,1.3386535,1
INFN,2022-11-09,60,0.5376215,1
INFN,2022-11-09,91,0.5178320000000001,1
INFN,2022-11-09,122,0.485721,1
INFN,2022-11-09,152,0.4815045,1
INFN,2022-11-09,182,0.4802345,1
INFN,2022-11-09,273,0.8100015,1
INFN,2022-11-09,365,0.9120705,1
INFU,2022-11-09,30,1.1096755,1
INFU,2022-11-09,60,0.724905,1
INFU,2022-11-09,91,0.7261755000000001,1
INFU,2022-11-09,122,0.738129,1
INFU,2022-11-09,152,0.755014,1
INFU,2022-11-09,182,0.7632049999999999,1
INFY,2022-11-09,30,0.274933,1
INFY,2022-11-09,60,0.289477,1
INFY,2022-11-09,91,0.2924325,1
INFY,2022-11-09,122,0.3031895,1
INFY,2022-11-09,152,0.30408999999999997,1
INFY,2022-11-09,182,0.305581,1
INFY,2022-11-09,273,0.3093845,1
INFY,2022-11-09,365,0.312982,1
ING,2022-11-09,30,0.3862465,1
ING,2022-11-09,60,0.376316,1
ING,2022-11-09,91,0.375816,1
ING,2022-11-09,122,0.3788685,1
ING,2022-11-09,152,0.3785385,1
ING,2022-11-09,182,0.378389,1
ING,2022-11-09,273,0.37035850000000003,1
ING,2022-11-09,365,0.3664865,1
INGN,2022-11-09,30,0.9815855,1
INGN,2022-11-09,60,0.842511,1
INGN,2022-11-09,91,0.622439,1
INGN,2022-11-09,122,0.6177095,1
INGN,2022-11-09,152,0.5904435,1
INGN,2022-11-09,182,0.5497145,1
INGR,2022-11-09,30,0.256241,1
INGR,2022-11-09,60,0.2414755,1
INGR,2022-11-09,91,0.2430425,1
INGR,2022-11-09,122,0.250657,1
INGR,2022-11-09,152,0.2494155,1
INMB,2022-11-09,30,0.865395,1
INMB,2022-11-09,60,0.876406,1
INMB,2022-11-09,91,1.027366,1
INMB,2022-11-09,122,1.0283855,1
INMB,2022-11-09,152,1.0501635,1
INMB,2022-11-09,182,1.07331,1
INMD,2022-11-09,30,0.6574925,1
INMD,2022-11-09,60,0.6327640000000001,1
INMD,2022-11-09,91,0.6238049999999999,1
INMD,2022-11-09,122,0.6219865,1
INMD,2022-11-09,152,0.6248565,1
INMD,2022-11-09,182,0.6264855,1
INMD,2022-11-09,273,0.6144385,1
INMD,2022-11-09,365,0.599715,1
INMD,2022-11-09,547,0.592949,1
INMD,2022-11-09,730,0.581623,1
INN,2022-11-09,30,0.439956,1
INN,2022-11-09,60,0.43456649999999997,1
INN,2022-11-09,91,0.34112050000000005,1
INN,2022-11-09,122,0.3395545,1
INN,2022-11-09,152,0.346367,1
INN,2022-11-09,182,0.3586855,1
INNV,2022-11-09,30,1.1520835,1
INNV,2022-11-09,60,1.0289104999999998,1
INNV,2022-11-09,91,1.0181555,1
INNV,2022-11-09,122,0.9413594999999999,1
INNV,2022-11-09,152,0.8603935,1
INNV,2022-11-09,182,0.849276,1
INO,2022-11-09,10,1.195047,1
INO,2022-11-09,30,1.191972,1
INO,2022-11-09,60,1.1869205,1
INO,2022-11-09,91,1.1786995,1
INO,2022-11-09,122,1.1723884999999998,1
INO,2022-11-09,152,1.167347,1
INO,2022-11-09,182,1.162765,1
INO,2022-11-09,273,1.1078044999999999,1
INO,2022-11-09,365,1.0629885,1
INO,2022-11-09,547,1.0370995,1
INO,2022-11-09,730,1.0118420000000001,1
INOD,2022-11-09,30,0.8234125000000001,1
INOD,2022-11-09,60,0.8001115,1
INOD,2022-11-09,91,0.784494,1
INOD,2022-11-09,122,0.766288,1
INOD,2022-11-09,152,0.7389915,1
INOD,2022-11-09,182,0.732579,1
INSE,2022-11-09,30,0.5297985000000001,1
INSE,2022-11-09,60,0.516503,1
INSE,2022-11-09,91,0.5171330000000001,1
INSE,2022-11-09,122,0.5327455000000001,1
INSE,2022-11-09,152,0.535045,1
INSG,2022-11-09,30,1.1752465,1
INSG,2022-11-09,60,1.1763455,1
INSG,2022-11-09,91,1.1765765,1
INSG,2022-11-09,122,1.176614,1
INSG,2022-11-09,152,1.176634,1
INSG,2022-11-09,182,1.1766475,1
INSG,2022-11-09,273,1.1766524999999999,1
INSG,2022-11-09,365,1.176654,1
INSM,2022-11-09,30,1.298121,1
INSM,2022-11-09,60,1.0743960000000001,1
INSM,2022-11-09,91,0.9297314999999999,1
INSM,2022-11-09,122,0.9005795000000001,1
INSM,2022-11-09,152,0.823248,1
INSM,2022-11-09,182,0.8082625000000001,1
INSM,2022-11-09,273,0.757474,1
INSM,2022-11-09,365,0.726613,1
INSP,2022-11-09,30,0.4929385,1
INSP,2022-11-09,60,0.5139385000000001,1
INSP,2022-11-09,91,0.526328,1
INSP,2022-11-09,122,0.5280265,1
INSP,2022-11-09,152,0.5293285,1
INSP,2022-11-09,182,0.5286365,1
INST,2022-11-09,30,0.6327705,1
INST,2022-11-09,60,0.5968530000000001,1
INST,2022-11-09,91,0.5858925,1
INST,2022-11-09,122,0.49625850000000005,1
INST,2022-11-09,152,0.48743349999999996,1
INSW,2022-11-09,30,0.512401,1
INSW,2022-11-09,60,0.512864,1
INSW,2022-11-09,91,0.5552725,1
INSW,2022-11-09,122,0.5562065,1
INSW,2022-11-09,152,0.5540415000000001,1
INSW,2022-11-09,182,0.5512705,1
INT,2022-11-09,30,0.45918400000000004,1
INT,2022-11-09,60,0.4156415,1
INT,2022-11-09,91,0.409348,1
INT,2022-11-09,122,0.44103950000000003,1
INT,2022-11-09,152,0.48075049999999997,1
INT,2022-11-09,182,0.4872465,1
INTA,2022-11-09,30,0.7781565,1
INTA,2022-11-09,60,0.5942965,1
INTA,2022-11-09,91,0.5866215,1
INTA,2022-11-09,122,0.5784835,1
INTA,2022-11-09,152,0.577282,1
INTC,2022-11-09,10,0.391559,1
INTC,2022-11-09,30,0.395323,1
INTC,2022-11-09,60,0.394187,1
INTC,2022-11-09,91,0.39965150000000005,1
INTC,2022-11-09,122,0.3995165,1
INTC,2022-11-09,152,0.39703900000000003,1
INTC,2022-11-09,182,0.3990855,1
INTC,2022-11-09,273,0.3972055,1
INTC,2022-11-09,365,0.39088049999999996,1
INTC,2022-11-09,547,0.3906415,1
INTC,2022-11-09,730,0.390045,1
INTF,2022-11-09,30,0.3663785,1
INTF,2022-11-09,60,0.3818125,1
INTF,2022-11-09,91,0.3166685,1
INTF,2022-11-09,122,0.31766300000000003,1
INTF,2022-11-09,152,0.313941,1
INTF,2022-11-09,182,0.310442,1
INTR,2022-11-09,30,1.192059,1
INTR,2022-11-09,60,1.0946155,1
INTR,2022-11-09,91,1.0390955,1
INTR,2022-11-09,122,1.0011475,1
INTR,2022-11-09,152,0.9749815,1
INTT,2022-11-09,30,0.6302415,1
INTT,2022-11-09,60,0.591275,1
INTT,2022-11-09,91,0.590052,1
INTT,2022-11-09,122,0.5900345,1
INTT,2022-11-09,152,0.59726,1
INTT,2022-11-09,182,0.603017,1
INTU,2022-11-09,10,0.4586135,1
INTU,2022-11-09,30,0.4927435,1
INTU,2022-11-09,60,0.46960900000000005,1
INTU,2022-11-09,91,0.4537715,1
INTU,2022-11-09,122,0.447257,1
INTU,2022-11-09,152,0.44463949999999997,1
INTU,2022-11-09,182,0.442558,1
INTU,2022-11-09,273,0.4389515,1
INTU,2022-11-09,365,0.42683099999999996,1
INTU,2022-11-09,547,0.417378,1
INTU,2022-11-09,730,0.4041245,1
INTZ,2022-11-09,30,1.8177535,1
INTZ,2022-11-09,60,1.8145775,1
INTZ,2022-11-09,91,1.714917,1
INTZ,2022-11-09,122,1.372839,1
INTZ,2022-11-09,152,1.2274115,1
INTZ,2022-11-09,182,1.1777745,1
INVA,2022-11-09,30,0.547577,1
INVA,2022-11-09,60,0.5420895,1
INVA,2022-11-09,91,0.4106455,1
INVA,2022-11-09,122,0.415777,1
INVA,2022-11-09,152,0.4380615,1
INVA,2022-11-09,182,0.4645855,1
INVE,2022-11-09,30,0.8756440000000001,1
INVE,2022-11-09,60,0.6970665,1
INVE,2022-11-09,91,0.7299614999999999,1
INVE,2022-11-09,122,0.686488,1
INVE,2022-11-09,152,0.686584,1
INVH,2022-11-09,30,0.3354715,1
INVH,2022-11-09,60,0.33116999999999996,1
INVH,2022-11-09,91,0.3320985,1
INVH,2022-11-09,122,0.33783799999999997,1
INVH,2022-11-09,152,0.3382845,1
INVH,2022-11-09,182,0.3395015,1
INVH,2022-11-09,273,0.325073,1
INVH,2022-11-09,365,0.32458,1
INVH,2022-11-09,547,0.3194995,1
INVH,2022-11-09,730,0.3116405,1
INVZ,2022-11-09,30,0.8416494999999999,1
INVZ,2022-11-09,60,0.8135015000000001,1
INVZ,2022-11-09,91,0.816603,1
INVZ,2022-11-09,122,0.8165245,1
INVZ,2022-11-09,152,0.816654,1
INVZ,2022-11-09,182,0.816967,1
INVZ,2022-11-09,273,0.8157190000000001,1
INVZ,2022-11-09,365,0.8154494999999999,1
IONQ,2022-11-09,30,0.9348434999999999,1
IONQ,2022-11-09,60,0.817743,1
IONQ,2022-11-09,91,0.816098,1
IONQ,2022-11-09,122,0.838294,1
IONQ,2022-11-09,152,0.8391474999999999,1
IONQ,2022-11-09,182,0.8393235,1
IONQ,2022-11-09,273,0.891866,1
IONQ,2022-11-09,365,0.8893445,1
IONQ,2022-11-09,547,0.9341515,1
IONQ,2022-11-09,730,1.056667,1
IONS,2022-11-09,30,0.561139,1
IONS,2022-11-09,60,0.4846745,1
IONS,2022-11-09,91,0.553945,1
IONS,2022-11-09,122,0.5485465,1
IONS,2022-11-09,152,0.525006,1
IONS,2022-11-09,182,0.519685,1
IONS,2022-11-09,273,0.497231,1
IONS,2022-11-09,365,0.5008954999999999,1
IOO,2022-11-09,30,0.22881849999999998,1
IOO,2022-11-09,60,0.23095949999999998,1
IOO,2022-11-09,91,0.2284795,1
IOO,2022-11-09,122,0.2215855,1
IOO,2022-11-09,152,0.2212425,1
IOSP,2022-11-09,30,0.2762865,1
IOSP,2022-11-09,60,0.2787265,1
IOSP,2022-11-09,91,0.2909155,1
IOSP,2022-11-09,122,0.291814,1
IOSP,2022-11-09,152,0.29458700000000004,1
IOSP,2022-11-09,182,0.29787399999999997,1
IOT,2022-11-09,30,0.8768965,1
IOT,2022-11-09,60,0.781479,1
IOT,2022-11-09,91,0.7832005,1
IOT,2022-11-09,122,0.784134,1
IOT,2022-11-09,152,0.7839864999999999,1
IOT,2022-11-09,182,0.7819345,1
IOT,2022-11-09,273,0.785999,1
IOT,2022-11-09,365,0.823387,1
IOT,2022-11-09,547,0.8475685,1
IOT,2022-11-09,730,0.8662179999999999,1
IOVA,2022-11-09,30,1.042316,1
IOVA,2022-11-09,60,0.945344,1
IOVA,2022-11-09,91,0.941291,1
IOVA,2022-11-09,122,1.0068115,1
IOVA,2022-11-09,152,1.027962,1
IOVA,2022-11-09,182,0.990208,1
IOVA,2022-11-09,273,0.970148,1
IOVA,2022-11-09,365,0.94801,1
IOVA,2022-11-09,547,0.9416565,1
IOVA,2022-11-09,730,0.9138550000000001,1
IP,2022-11-09,10,0.3174545,1
IP,2022-11-09,30,0.329409,1
IP,2022-11-09,60,0.32339450000000003,1
IP,2022-11-09,91,0.3241255,1
IP,2022-11-09,122,0.33167100000000005,1
IP,2022-11-09,152,0.3332185,1
IP,2022-11-09,182,0.33504599999999995,1
IP,2022-11-09,273,0.340307,1
IP,2022-11-09,365,0.341509,1
IP,2022-11-09,547,0.3399425,1
IP,2022-11-09,730,0.337613,1
IPA,2022-11-09,30,2.7986045,1
IPA,2022-11-09,60,2.1879955,1
IPA,2022-11-09,91,1.8627920000000002,1
IPA,2022-11-09,122,1.718544,1
IPA,2022-11-09,152,1.7869989999999998,1
IPA,2022-11-09,182,1.869049,1
IPA,2022-11-09,273,1.924031,1
IPA,2022-11-09,365,1.739155,1
IPAC,2022-11-09,30,0.2922435,1
IPAC,2022-11-09,60,0.2732655,1
IPAC,2022-11-09,91,0.21770699999999998,1
IPAC,2022-11-09,122,0.2147935,1
IPAC,2022-11-09,152,0.213241,1
IPAC,2022-11-09,182,0.2131565,1
IPAR,2022-11-09,30,0.3524195,1
IPAR,2022-11-09,60,0.3654385,1
IPAR,2022-11-09,91,0.3722345,1
IPAR,2022-11-09,122,0.3675665,1
IPAR,2022-11-09,152,0.35691,1
IPAR,2022-11-09,182,0.354481,1
IPAY,2022-11-09,30,0.5100455,1
IPAY,2022-11-09,60,0.481279,1
IPAY,2022-11-09,91,0.33072199999999996,1
IPAY,2022-11-09,122,0.32966249999999997,1
IPAY,2022-11-09,152,0.323988,1
IPAY,2022-11-09,182,0.31651700000000005,1
IPG,2022-11-09,30,0.33660500000000004,1
IPG,2022-11-09,60,0.3296285,1
IPG,2022-11-09,91,0.3299595,1
IPG,2022-11-09,122,0.334916,1
IPG,2022-11-09,152,0.3347325,1
IPGP,2022-11-09,30,0.373209,1
IPGP,2022-11-09,60,0.3668655,1
IPGP,2022-11-09,91,0.3768015,1
IPGP,2022-11-09,122,0.438597,1
IPGP,2022-11-09,152,0.443749,1
IPI,2022-11-09,30,0.6820744999999999,1
IPI,2022-11-09,60,0.6886355,1
IPI,2022-11-09,91,0.6954024999999999,1
IPI,2022-11-09,122,0.695646,1
IPI,2022-11-09,152,0.692185,1
IPI,2022-11-09,182,0.6875249999999999,1
IPKW,2022-11-09,30,0.417874,1
IPKW,2022-11-09,60,0.414703,1
IPKW,2022-11-09,91,0.302461,1
IPKW,2022-11-09,122,0.2886805,1
IPKW,2022-11-09,152,0.269937,1
IPKW,2022-11-09,182,0.2592415,1
IPO,2022-11-09,30,0.47866149999999996,1
IPO,2022-11-09,60,0.448392,1
IPO,2022-11-09,91,0.4448435,1
IPO,2022-11-09,122,0.4237105,1
IPO,2022-11-09,152,0.4217965,1
IPO,2022-11-09,182,0.422029,1
IPO,2022-11-09,273,0.4300315,1
IPO,2022-11-09,365,0.43126600000000004,1
IPOS,2022-11-09,30,0.706529,1
IPOS,2022-11-09,60,0.647856,1
IPOS,2022-11-09,91,0.5855315,1
IPOS,2022-11-09,122,0.587445,1
IPOS,2022-11-09,152,0.597364,1
IPOS,2022-11-09,182,0.6251825,1
IPSC,2022-11-09,30,0.852487,1
IPSC,2022-11-09,60,1.1810835,1
IPSC,2022-11-09,91,1.180528,1
IPSC,2022-11-09,122,1.0203395,1
IPSC,2022-11-09,152,1.005032,1
IQ,2022-11-09,10,0.9814575000000001,1
IQ,2022-11-09,30,0.978446,1
IQ,2022-11-09,60,0.9740515000000001,1
IQ,2022-11-09,91,0.9707220000000001,1
IQ,2022-11-09,122,0.967867,1
IQ,2022-11-09,152,0.9654455,1
IQ,2022-11-09,182,0.9632799999999999,1
IQ,2022-11-09,273,0.9507915,1
IQ,2022-11-09,365,0.9319495,1
IQ,2022-11-09,547,0.9221215,1
IQ,2022-11-09,730,0.913473,1
IQDF,2022-11-09,30,0.4461735,1
IQDF,2022-11-09,60,0.43611849999999996,1
IQDF,2022-11-09,91,0.33648449999999996,1
IQDF,2022-11-09,122,0.3383315,1
IQDF,2022-11-09,152,0.3425875,1
IQDF,2022-11-09,182,0.3552805,1
IQDG,2022-11-09,30,0.6218835,1
IQDG,2022-11-09,60,0.6163105,1
IQDG,2022-11-09,91,0.3702815,1
IQDG,2022-11-09,122,0.35547249999999997,1
IQDG,2022-11-09,152,0.3218305,1
IQDG,2022-11-09,182,0.309898,1
IQLT,2022-11-09,30,0.37517,1
IQLT,2022-11-09,60,0.37244350000000004,1
IQLT,2022-11-09,91,0.24215150000000002,1
IQLT,2022-11-09,122,0.24494100000000002,1
IQLT,2022-11-09,152,0.2430855,1
IQLT,2022-11-09,182,0.2410245,1
IQM,2022-11-09,30,0.6932555,1
IQM,2022-11-09,60,0.39135450000000005,1
IQM,2022-11-09,91,0.3847485,1
IQM,2022-11-09,122,0.36350099999999996,1
IQM,2022-11-09,152,0.3624465,1
IQV,2022-11-09,30,0.3654275,1
IQV,2022-11-09,60,0.375765,1
IQV,2022-11-09,91,0.37990100000000004,1
IQV,2022-11-09,122,0.379677,1
IQV,2022-11-09,152,0.3774595,1
IQV,2022-11-09,182,0.3774505,1
IQV,2022-11-09,273,0.369467,1
IQV,2022-11-09,365,0.364365,1
IR,2022-11-09,30,0.31978249999999997,1
IR,2022-11-09,60,0.31760900000000003,1
IR,2022-11-09,91,0.323276,1
IR,2022-11-09,122,0.32652749999999997,1
IR,2022-11-09,152,0.340084,1
IR,2022-11-09,182,0.3539715,1
IR,2022-11-09,273,0.3525865,1
IR,2022-11-09,365,0.3427335,1
IRBO,2022-11-09,30,0.49030999999999997,1
IRBO,2022-11-09,60,0.4915285,1
IRBO,2022-11-09,91,0.446298,1
IRBO,2022-11-09,122,0.4443685,1
IRBO,2022-11-09,152,0.4298475,1
IRBO,2022-11-09,182,0.39790349999999997,1
IRBT,2022-11-09,10,0.34108150000000004,1
IRBT,2022-11-09,30,0.2664495,1
IRBT,2022-11-09,60,0.258403,1
IRBT,2022-11-09,91,0.2028835,1
IRBT,2022-11-09,122,0.1960975,1
IRBT,2022-11-09,152,0.2032365,1
IRBT,2022-11-09,182,0.214864,1
IRBT,2022-11-09,273,0.2141635,1
IRBT,2022-11-09,365,0.1780195,1
IRBT,2022-11-09,547,0.15295599999999998,1
IRBT,2022-11-09,730,0.139382,1
IRDM,2022-11-09,30,0.396648,1
IRDM,2022-11-09,60,0.39028050000000003,1
IRDM,2022-11-09,91,0.39447849999999995,1
IRDM,2022-11-09,122,0.4135615,1
IRDM,2022-11-09,152,0.4156705,1
IRDM,2022-11-09,182,0.4167995,1
IRDM,2022-11-09,273,0.4203295,1
IRDM,2022-11-09,365,0.4217725,1
IREN,2022-11-09,30,1.8489019999999998,1
IREN,2022-11-09,60,1.8888540000000003,1
IREN,2022-11-09,91,2.123734,1
IREN,2022-11-09,122,2.2970475,1
IREN,2022-11-09,152,2.3412040000000003,1
IREN,2022-11-09,182,2.3473425,1
IRIX,2022-11-09,30,0.9285524999999999,1
IRIX,2022-11-09,60,0.9285524999999999,1
IRIX,2022-11-09,91,0.9285524999999999,1
IRIX,2022-11-09,122,0.9285524999999999,1
IRIX,2022-11-09,152,0.9285524999999999,1
IRM,2022-11-09,30,0.3668985,1
IRM,2022-11-09,60,0.356196,1
IRM,2022-11-09,91,0.355354,1
IRM,2022-11-09,122,0.3587735,1
IRM,2022-11-09,152,0.36108949999999995,1
IRM,2022-11-09,182,0.3607535,1
IRM,2022-11-09,273,0.360667,1
IRM,2022-11-09,365,0.36091,1
IRM,2022-11-09,547,0.358949,1
IRM,2022-11-09,730,0.35669649999999997,1
IRT,2022-11-09,30,0.465074,1
IRT,2022-11-09,60,0.5946675,1
IRT,2022-11-09,91,0.575326,1
IRT,2022-11-09,122,0.5056145,1
IRT,2022-11-09,152,0.49282899999999996,1
IRTC,2022-11-09,30,0.682959,1
IRTC,2022-11-09,60,0.6699740000000001,1
IRTC,2022-11-09,91,0.6648665,1
IRTC,2022-11-09,122,0.6656895,1
IRTC,2022-11-09,152,0.6638315,1
IRTC,2022-11-09,182,0.6647495,1
IRTC,2022-11-09,273,0.640682,1
IRTC,2022-11-09,365,0.6267645,1
IRWD,2022-11-09,30,0.8548485,1
IRWD,2022-11-09,60,0.6154935,1
IRWD,2022-11-09,91,0.592915,1
IRWD,2022-11-09,122,0.542747,1
IRWD,2022-11-09,152,0.451907,1
IRWD,2022-11-09,182,0.4309355,1
ISEE,2022-11-09,30,0.7627585,1
ISEE,2022-11-09,60,0.8007015,1
ISEE,2022-11-09,91,0.8199925,1
ISEE,2022-11-09,122,0.831611,1
ISEE,2022-11-09,152,0.8231945,1
ISEE,2022-11-09,182,0.8112955,1
ISEE,2022-11-09,273,0.791189,1
ISEE,2022-11-09,365,0.737512,1
ISEE,2022-11-09,547,0.7252875,1
ISEE,2022-11-09,730,0.712322,1
ISPO,2022-11-09,30,1.7782655,1
ISPO,2022-11-09,60,1.7727485,1
ISPO,2022-11-09,91,1.7685784999999998,1
ISPO,2022-11-09,122,1.7652455,1
ISPO,2022-11-09,152,1.7624615,1
ISPO,2022-11-09,182,1.758764,1
ISPO,2022-11-09,273,1.4271004999999999,1
ISPO,2022-11-09,365,1.049266,1
ISPO,2022-11-09,547,1.0020255,1
ISPO,2022-11-09,730,0.9070794999999999,1
ISRA,2022-11-09,30,0.32814350000000003,1
ISRA,2022-11-09,60,0.318186,1
ISRA,2022-11-09,91,0.303877,1
ISRA,2022-11-09,122,0.3002595,1
ISRA,2022-11-09,152,0.284095,1
ISRA,2022-11-09,182,0.2733215,1
ISRG,2022-11-09,10,0.38926249999999996,1
ISRG,2022-11-09,30,0.39053150000000003,1
ISRG,2022-11-09,60,0.403663,1
ISRG,2022-11-09,91,0.404911,1
ISRG,2022-11-09,122,0.4017225,1
ISRG,2022-11-09,152,0.4022705,1
ISRG,2022-11-09,182,0.4015965,1
ISRG,2022-11-09,273,0.396708,1
ISRG,2022-11-09,365,0.396613,1
ISRG,2022-11-09,547,0.396166,1
ISRG,2022-11-09,730,0.388245,1
ISSC,2022-11-09,30,0.6322920000000001,1
ISSC,2022-11-09,60,0.556459,1
ISSC,2022-11-09,91,0.5587885,1
ISSC,2022-11-09,122,0.5569875,1
ISSC,2022-11-09,152,0.5557395,1
ISTB,2022-11-09,30,0.2412955,1
ISTB,2022-11-09,60,0.2322745,1
ISTB,2022-11-09,91,0.121419,1
ISTB,2022-11-09,122,0.094148,1
ISTB,2022-11-09,152,0.0935725,1
ISTB,2022-11-09,182,0.0935325,1
ISUN,2022-11-09,30,1.7226590000000002,1
ISUN,2022-11-09,60,1.721345,1
ISUN,2022-11-09,91,1.721244,1
ISUN,2022-11-09,122,1.7211625000000002,1
ISUN,2022-11-09,152,1.7211535,1
ISUN,2022-11-09,182,1.721149,1
IT,2022-11-09,30,0.317921,1
IT,2022-11-09,60,0.3218835,1
IT,2022-11-09,91,0.349171,1
IT,2022-11-09,122,0.350165,1
IT,2022-11-09,152,0.3525845,1
IT,2022-11-09,182,0.3553895,1
ITA,2022-11-09,30,0.263116,1
ITA,2022-11-09,60,0.253396,1
ITA,2022-11-09,91,0.2535715,1
ITA,2022-11-09,122,0.261407,1
ITA,2022-11-09,152,0.262855,1
ITB,2022-11-09,10,0.382255,1
ITB,2022-11-09,30,0.3823435,1
ITB,2022-11-09,60,0.37956,1
ITB,2022-11-09,91,0.375054,1
ITB,2022-11-09,122,0.374442,1
ITB,2022-11-09,152,0.37462850000000003,1
ITB,2022-11-09,182,0.3750285,1
ITB,2022-11-09,273,0.3642475,1
ITB,2022-11-09,365,0.361174,1
ITB,2022-11-09,547,0.35540649999999996,1
ITB,2022-11-09,730,0.34942700000000004,1
ITCI,2022-11-09,30,0.5947575,1
ITCI,2022-11-09,60,0.5585025,1
ITCI,2022-11-09,91,0.59779,1
ITCI,2022-11-09,122,0.61092,1
ITCI,2022-11-09,152,0.597923,1
ITCI,2022-11-09,182,0.595532,1
ITEQ,2022-11-09,30,0.3013355,1
ITEQ,2022-11-09,60,0.31813,1
ITEQ,2022-11-09,91,0.2876995,1
ITEQ,2022-11-09,122,0.28988,1
ITEQ,2022-11-09,152,0.2983025,1
ITEQ,2022-11-09,182,0.302968,1
ITGR,2022-11-09,30,0.475016,1
ITGR,2022-11-09,60,0.46347700000000003,1
ITGR,2022-11-09,91,0.457233,1
ITGR,2022-11-09,122,0.4540205,1
ITGR,2022-11-09,152,0.4474715,1
ITGR,2022-11-09,182,0.4465875,1
ITI,2022-11-09,30,1.1568375,1
ITI,2022-11-09,60,1.1388005,1
ITI,2022-11-09,91,1.125796,1
ITI,2022-11-09,122,1.1015375,1
ITI,2022-11-09,152,1.0293725,1
ITI,2022-11-09,182,1.009671,1
ITM,2022-11-09,30,0.08408,1
ITM,2022-11-09,60,0.08407049999999999,1
ITM,2022-11-09,91,0.081253,1
ITM,2022-11-09,122,0.081473,1
ITM,2022-11-09,152,0.082315,1
ITM,2022-11-09,182,0.08289350000000001,1
ITOS,2022-11-09,30,0.7714675,1
ITOS,2022-11-09,60,0.7618605,1
ITOS,2022-11-09,91,0.7890360000000001,1
ITOS,2022-11-09,122,0.8264265,1
ITOS,2022-11-09,152,0.830611,1
ITOT,2022-11-09,30,0.2674995,1
ITOT,2022-11-09,60,0.258632,1
ITOT,2022-11-09,91,0.2590835,1
ITOT,2022-11-09,122,0.27343649999999997,1
ITOT,2022-11-09,152,0.276126,1
ITRI,2022-11-09,30,0.447927,1
ITRI,2022-11-09,60,0.447718,1
ITRI,2022-11-09,91,0.445312,1
ITRI,2022-11-09,122,0.45883799999999997,1
ITRI,2022-11-09,152,0.494389,1
ITRI,2022-11-09,182,0.503034,1
ITRN,2022-11-09,30,0.454772,1
ITRN,2022-11-09,60,0.34516800000000003,1
ITRN,2022-11-09,91,0.2550305,1
ITRN,2022-11-09,122,0.2679945,1
ITRN,2022-11-09,152,0.2995895,1
ITRN,2022-11-09,182,0.3058305,1
ITT,2022-11-09,30,0.3348785,1
ITT,2022-11-09,60,0.32791000000000003,1
ITT,2022-11-09,91,0.32795799999999997,1
ITT,2022-11-09,122,0.33063,1
ITT,2022-11-09,152,0.3309255,1
ITT,2022-11-09,182,0.33155,1
ITUB,2022-11-09,30,0.459848,1
ITUB,2022-11-09,60,0.42954499999999995,1
ITUB,2022-11-09,91,0.41806299999999996,1
ITUB,2022-11-09,122,0.41585249999999996,1
ITUB,2022-11-09,152,0.4167205,1
ITUB,2022-11-09,182,0.4168865,1
ITUB,2022-11-09,273,0.41840350000000004,1
ITUB,2022-11-09,365,0.424586,1
ITUB,2022-11-09,547,0.448561,1
ITUB,2022-11-09,730,0.4686475,1
ITW,2022-11-09,10,0.27140699999999995,1
ITW,2022-11-09,30,0.2676195,1
ITW,2022-11-09,60,0.27004700000000004,1
ITW,2022-11-09,91,0.2732515,1
ITW,2022-11-09,122,0.27332100000000004,1
ITW,2022-11-09,152,0.27456349999999996,1
ITW,2022-11-09,182,0.27350850000000004,1
IUSB,2022-11-09,30,0.1059245,1
IUSB,2022-11-09,60,0.1102805,1
